college,province,year,type,batch,class,min,min_rank,batch_min,gap
长春建筑学院,河南,2020,理科,本科二批,普通类,442,254580,418,24
长春建筑学院,河南,2018,理科,本科二批,普通类,395,239549,374,21
长春建筑学院,河南,2017,理科,本科二批,普通类,362,238587,342,20
长春建筑学院,河南,2016,理科,本科三批,普通类,370,253833,370,0
长春建筑学院,河南,2015,理科,本科三批,普通类,383,0,383,0
青海民族大学,河南,2021,理科,本科二批,普通类,486,164055,400,86
青海民族大学,河南,2020,理科,本科二批,普通类,526,135998,418,108
青海民族大学,河南,2020,理科,专科批,普通类,403,303342,180,223
青海民族大学,河南,2019,理科,本科二批,普通类,480,137646,385,95
青海民族大学,河南,2018,理科,本科二批,普通类,463,146450,374,89
青海民族大学,河南,2018,理科,专科批,普通类,329,317292,200,129
青海民族大学,河南,2017,理科,本科二批,普通类,449,127030,342,107
青海民族大学,河南,2017,理科,专科批,普通类,311,292614,180,131
青海民族大学,河南,2016,理科,本科二批,普通类,472,130602,447,25
青海民族大学,河南,2016,理科,专科批,普通类,300,316693,180,120
青海民族大学,河南,2015,理科,本科二批,普通类,476,0,458,18
青海民族大学,河南,2015,理科,专科批,普通类,180,0,-,-
陕西学前师范学院,河南,2021,理科,本科二批,普通类,497,147350,400,97
陕西学前师范学院,河南,2020,理科,本科二批,普通类,518,147501,418,100
陕西学前师范学院,河南,2019,理科,本科二批,普通类,453,178112,385,68
陕西学前师范学院,河南,2018,理科,本科二批,普通类,473,133310,374,99
陕西学前师范学院,河南,2017,理科,本科二批,普通类,451,124488,342,109
陕西学前师范学院,河南,2016,理科,本科二批,普通类,462,143623,447,15
陕西学前师范学院,河南,2015,理科,本科二批,普通类,475,0,458,17
淮阴工学院,河南,2021,理科,本科二批,普通类,492,154848,400,92
淮阴工学院,河南,2020,理科,本科二批,普通类,536,122058,418,118
淮阴工学院,河南,2019,理科,本科二批,普通类,490,123275,385,105
淮阴工学院,河南,2018,理科,本科二批,普通类,478,126800,374,104
淮阴工学院,河南,2017,理科,本科二批,普通类,464,108360,342,122
淮阴工学院,河南,2016,理科,本科二批,普通类,493,104424,447,46
淮阴工学院,河南,2015,理科,本科二批,普通类,498,0,458,40
大庆师范学院,河南,2021,理科,本科二批,普通类,468,192193,400,68
大庆师范学院,河南,2020,理科,本科二批,普通类,490,187213,418,72
大庆师范学院,河南,2019,理科,本科二批,普通类,442,195442,385,57
大庆师范学院,河南,2018,理科,本科二批,普通类,437,181968,374,63
大庆师范学院,河南,2017,理科,本科二批,普通类,414,173111,342,72
大庆师范学院,河南,2016,理科,本科二批,普通类,449,160352,447,2
大庆师范学院,河南,2015,理科,本科二批,普通类,458,0,458,0
电子科技大学中山学院,河南,2021,理科,本科二批,普通类,438,240321,400,38
电子科技大学中山学院,河南,2020,理科,本科二批,普通类,453,239641,418,35
电子科技大学中山学院,河南,2019,理科,本科二批,普通类,439,200217,385,54
电子科技大学中山学院,河南,2018,理科,本科二批,普通类,433,187538,374,59
电子科技大学中山学院,河南,2017,理科,本科二批,普通类,405,184879,342,63
电子科技大学中山学院,河南,2016,理科,本科三批,普通类,430,184662,370,60
电子科技大学中山学院,河南,2015,理科,本科三批,普通类,423,0,383,40
重庆电子工程职业学院,河南,2020,理科,专科批,普通类,397,310060,180,217
重庆电子工程职业学院,河南,2018,理科,专科批,普通类,331,315286,200,131
重庆电子工程职业学院,河南,2017,理科,专科批,普通类,278,320991,180,98
重庆电子工程职业学院,河南,2016,理科,专科批,普通类,291,323128,180,111
重庆电子工程职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
合肥师范学院,河南,2021,理科,本科二批,普通类,426,259330,400,26
合肥师范学院,河南,2020,理科,本科二批,普通类,531,128942,418,113
合肥师范学院,河南,2019,理科,本科二批,普通类,485,130391,385,100
合肥师范学院,河南,2018,理科,本科二批,普通类,476,129399,374,102
合肥师范学院,河南,2017,理科,本科二批,普通类,448,128280,342,106
合肥师范学院,河南,2016,理科,本科二批,普通类,471,131857,447,24
合肥师范学院,河南,2015,理科,本科二批,普通类,477,0,458,19
榆林学院,河南,2021,理科,本科二批,普通类,461,203404,400,61
榆林学院,河南,2021,理科,本科二批,高收费专业,453,216337,400,53
榆林学院,河南,2020,理科,本科二批,普通类,500,172921,418,82
榆林学院,河南,2020,理科,本科二批,高收费专业,467,220020,418,49
榆林学院,河南,2019,理科,本科二批,普通类,453,178112,385,68
榆林学院,河南,2019,理科,本科二批,中外合作办学,415,237441,385,30
榆林学院,河南,2018,理科,本科二批,普通类,443,173642,374,69
榆林学院,河南,2017,理科,本科二批,普通类,428,154750,342,86
榆林学院,河南,2016,理科,本科二批,普通类,457,150006,447,10
榆林学院,河南,2015,理科,本科二批,普通类,467,0,458,9
郑州铁路职业技术学院,河南,2020,理科,专科批,普通类,372,336590,180,192
郑州铁路职业技术学院,河南,2020,理科,专科批,软件类,307,391763,180,127
郑州铁路职业技术学院,河南,2020,理科,专科批,中外合作,307,391763,180,127
郑州铁路职业技术学院,河南,2018,理科,专科批,软件类,275,362239,200,75
郑州铁路职业技术学院,河南,2018,理科,专科批,中外合作办学,259,372075,200,59
郑州铁路职业技术学院,河南,2018,理科,专科批,普通类,201,394137,200,1
郑州铁路职业技术学院,河南,2017,理科,专科批,普通类,329,274954,180,149
郑州铁路职业技术学院,河南,2017,理科,专科批,中外合作办学,315,288813,180,135
郑州铁路职业技术学院,河南,2016,理科,专科批,普通类,326,295774,180,146
郑州铁路职业技术学院,河南,2016,理科,专科批,中外合作办学,203,366173,180,23
郑州铁路职业技术学院,河南,2016,理科,专科批,软件类专业,187,370075,180,7
郑州铁路职业技术学院,河南,2016,理科,专科批,中外合作高收费专业,180,371374,180,0
郑州铁路职业技术学院,河南,2015,理科,专科批,普通类,321,0,-,-
郑州铁路职业技术学院,河南,2015,理科,专科批,中外合作办学,180,0,-,-
郑州铁路职业技术学院,河南,2015,理科,专科批,软件类专业,180,0,-,-
玉溪师范学院,河南,2021,理科,本科二批,普通类,487,162483,400,87
玉溪师范学院,河南,2020,理科,本科二批,普通类,514,153171,418,96
玉溪师范学院,河南,2019,理科,本科二批,普通类,466,158333,385,81
玉溪师范学院,河南,2018,理科,本科二批,普通类,454,158555,374,80
玉溪师范学院,河南,2017,理科,本科二批,普通类,428,154750,342,86
玉溪师范学院,河南,2016,理科,本科二批,普通类,451,157809,447,4
玉溪师范学院,河南,2015,理科,本科二批,普通类,459,0,458,1
广州软件学院,河南,2021,理科,本科二批,普通类,461,203404,400,61
广州软件学院,河南,2020,理科,本科二批,普通类,479,202887,418,61
广州软件学院,河南,2019,理科,本科二批,普通类,444,192243,385,59
广州软件学院,河南,2018,理科,本科二批,普通类,432,188928,374,58
广州软件学院,河南,2017,理科,本科二批,普通类,403,187480,342,61
广州软件学院,河南,2016,理科,本科三批,普通类,423,193341,370,53
广州软件学院,河南,2015,理科,本科三批,普通类,420,0,383,37
石家庄铁道大学四方学院,河南,2021,理科,本科二批,普通类,461,203404,400,61
石家庄铁道大学四方学院,河南,2020,理科,本科二批,普通类,484,195845,418,66
石家庄铁道大学四方学院,河南,2019,理科,本科二批,普通类,440,198658,385,55
石家庄铁道大学四方学院,河南,2018,理科,本科二批,普通类,435,184787,374,61
石家庄铁道大学四方学院,河南,2017,理科,本科二批,普通类,413,174435,342,71
石家庄铁道大学四方学院,河南,2016,理科,本科三批,普通类,435,178318,370,65
石家庄铁道大学四方学院,河南,2015,理科,本科三批,普通类,441,0,383,58
铁道警察学院,河南,2020,理科,本科提前批,女生,547,0,-,-
铁道警察学院,河南,2020,理科,本科提前批,男生,501,0,-,-
铁道警察学院,河南,2016,理科,本科二批,普通类,448,161742,447,1
铁道警察学院,河南,2016,理科,专科批,普通类,433,180822,180,253
河南医学高等专科学校,河南,2020,理科,专科批,普通类,375,333566,-,-
河南医学高等专科学校,河南,2019,理科,专科批,普通类,331,340626,-,-
河南医学高等专科学校,河南,2018,理科,专科批,普通类,312,333531,200,112
河南医学高等专科学校,河南,2017,理科,专科批,普通类,304,299016,180,124
河南医学高等专科学校,河南,2016,理科,专科批,普通类,347,276890,180,167
河南医学高等专科学校,河南,2015,理科,专科批,普通类,349,0,-,-
辽宁理工学院,河南,2021,理科,本科二批,普通类,413,279013,400,13
辽宁理工学院,河南,2020,理科,专科批,普通类,441,255937,180,261
辽宁理工学院,河南,2020,理科,本科二批,普通类,429,271775,418,11
辽宁理工学院,河南,2019,理科,本科二批,普通类,390,273805,385,5
辽宁理工学院,河南,2018,理科,本科二批,普通类,386,251170,374,12
辽宁理工学院,河南,2017,理科,本科二批,普通类,358,243098,342,16
辽宁理工学院,河南,2016,理科,本科三批,普通类,370,253833,370,0
辽宁理工学院,河南,2015,理科,本科三批,普通类,383,0,383,0
湖南大众传媒职业技术学院,河南,2020,理科,专科批,普通类,385,323233,180,205
湖南大众传媒职业技术学院,河南,2018,理科,专科批,普通类,310,335243,200,110
湖南大众传媒职业技术学院,河南,2017,理科,专科批,普通类,258,335123,180,78
湖南大众传媒职业技术学院,河南,2016,理科,专科批,普通类,275,333662,180,95
湖南大众传媒职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
沈阳工学院,河南,2021,理科,本科二批,普通类,416,274530,400,16
沈阳工学院,河南,2020,理科,本科二批,普通类,428,273118,418,10
沈阳工学院,河南,2020,理科,专科批,普通类,259,423399,180,79
沈阳工学院,河南,2019,理科,本科二批,普通类,395,266754,385,10
沈阳工学院,河南,2019,理科,专科批,普通类,235,395409,160,75
沈阳工学院,河南,2018,理科,本科二批,普通类,384,253689,374,10
沈阳工学院,河南,2018,理科,专科批,普通类,269,394137,200,69
沈阳工学院,河南,2017,理科,本科二批,普通类,366,234011,342,24
沈阳工学院,河南,2016,理科,本科三批,普通类,372,251747,370,2
沈阳工学院,河南,2015,理科,本科三批,普通类,383,0,383,0
沈阳工学院,河南,2015,理科,专科批,普通类,180,0,-,-
福州大学至诚学院,河南,2021,理科,本科二批,普通类,448,224338,400,48
福州大学至诚学院,河南,2020,理科,本科二批,普通类,466,221408,418,48
福州大学至诚学院,河南,2019,理科,本科二批,普通类,429,215808,385,44
福州大学至诚学院,河南,2018,理科,本科二批,普通类,416,210923,374,42
福州大学至诚学院,河南,2017,理科,本科二批,普通类,385,210636,342,43
福州大学至诚学院,河南,2016,理科,本科二批,普通类,406,213996,447,-41
福州大学至诚学院,河南,2016,理科,本科三批,普通类,406,213996,370,36
福州大学至诚学院,河南,2015,理科,本科三批,普通类,388,0,383,5
成都体育学院,河南,2021,理科,本科二批,普通类,501,141361,400,101
成都体育学院,河南,2020,理科,本科二批,普通类,525,137488,418,107
成都体育学院,河南,2019,理科,本科二批,普通类,476,143428,385,91
成都体育学院,河南,2018,理科,本科二批,普通类,465,143825,374,91
成都体育学院,河南,2017,理科,本科二批,普通类,406,183594,342,64
成都体育学院,河南,2016,理科,本科二批,普通类,481,119224,447,34
成都体育学院,河南,2015,理科,本科二批,普通类,483,0,458,25
山东财经大学东方学院,河南,2021,理科,本科二批,普通类,425,260851,400,25
山东财经大学东方学院,河南,2020,理科,本科二批,普通类,472,212907,418,54
山东财经大学东方学院,河南,2020,理科,专科批,普通类,266,419160,180,86
山东财经大学东方学院,河南,2019,理科,本科二批,普通类,440,198658,385,55
山东财经大学东方学院,河南,2018,理科,本科二批,普通类,429,193026,374,55
山东财经大学东方学院,河南,2017,理科,本科二批,普通类,406,183594,342,64
山东财经大学东方学院,河南,2016,理科,本科三批,普通类,419,198248,370,49
山东财经大学东方学院,河南,2015,理科,本科三批,普通类,383,0,383,0
信阳学院,河南,2021,理科,本科二批,普通类,441,235515,400,41
信阳学院,河南,2020,理科,本科二批,普通类,452,241022,418,34
信阳学院,河南,2019,理科,本科二批,普通类,408,247892,385,23
信阳学院,河南,2018,理科,本科二批,普通类,396,238242,374,22
信阳学院,河南,2018,理科,专科批,普通类,202,393924,200,2
信阳学院,河南,2017,理科,本科二批,普通类,381,215567,342,39
信阳学院,河南,2017,理科,专科批,普通类,198,363510,180,18
信阳学院,河南,2016,理科,本科三批,普通类,396,225483,370,26
信阳学院,河南,2016,理科,专科批,普通类,185,370455,180,5
信阳学院,河南,2015,理科,本科三批,普通类,383,0,383,0
信阳学院,河南,2015,理科,专科批,普通类,180,0,-,-
长春科技学院,河南,2021,理科,本科二批,高收费专业,445,229192,400,45
长春科技学院,河南,2021,理科,本科二批,普通类,400,297990,400,0
长春科技学院,河南,2020,理科,本科二批,高收费专业,453,239641,418,35
长春科技学院,河南,2020,理科,本科二批,普通类,446,249117,418,28
长春科技学院,河南,2019,理科,本科二批,高收费专业,416,235936,385,31
长春科技学院,河南,2019,理科,本科二批,普通类,405,252264,385,20
长春科技学院,河南,2018,理科,本科二批,医护类,412,216449,374,38
长春科技学院,河南,2018,理科,本科二批,普通类,390,246011,374,16
长春科技学院,河南,2018,理科,本科二批,较高收费,379,260091,374,5
长春科技学院,河南,2017,理科,本科二批,医护类,395,197820,342,53
长春科技学院,河南,2017,理科,本科二批,普通类,368,231585,342,26
长春科技学院,河南,2017,理科,本科二批,较高收费,342,261217,342,0
长春科技学院,河南,2016,理科,本科三批,普通类,377,246394,370,7
长春科技学院,河南,2016,理科,本科三批,高收费专业,350,274078,370,-20
长春科技学院,河南,2015,理科,本科三批,普通类,368,0,383,-15
晋中学院,河南,2021,理科,本科二批,普通类,478,176475,400,78
晋中学院,河南,2020,理科,本科二批,普通类,502,170132,418,84
晋中学院,河南,2019,理科,本科二批,普通类,454,176534,385,69
晋中学院,河南,2018,理科,本科二批,普通类,445,170826,374,71
晋中学院,河南,2017,理科,本科二批,普通类,425,158692,342,83
晋中学院,河南,2016,理科,本科二批,普通类,452,156507,447,5
晋中学院,河南,2015,理科,本科二批,普通类,461,0,458,3
牡丹江医学院,河南,2021,理科,本科二批,普通类,450,221117,400,50
牡丹江医学院,河南,2020,理科,本科二批,普通类,540,116385,418,122
牡丹江医学院,河南,2019,理科,本科二批,普通类,497,113728,385,112
牡丹江医学院,河南,2018,理科,本科二批,普通类,469,138568,374,95
牡丹江医学院,河南,2017,理科,本科二批,普通类,447,129580,342,105
牡丹江医学院,河南,2016,理科,本科二批,普通类,504,91462,447,57
牡丹江医学院,河南,2015,理科,本科二批,普通类,511,80151,458,53
天津中德应用技术大学,河南,2021,理科,本科二批,普通类,497,147350,400,97
天津中德应用技术大学,河南,2020,理科,本科二批,普通类,521,143264,418,103
天津中德应用技术大学,河南,2020,理科,专科批,普通类,407,298628,180,227
天津中德应用技术大学,河南,2019,理科,本科二批,普通类,472,149279,385,87
天津中德应用技术大学,河南,2018,理科,本科二批,普通类,456,155853,374,82
天津中德应用技术大学,河南,2018,理科,专科批,普通类,323,323169,200,123
天津中德应用技术大学,河南,2017,理科,本科二批,普通类,422,162718,342,80
天津中德应用技术大学,河南,2017,理科,专科批,普通类,304,299016,180,124
天津中德应用技术大学,河南,2017,理科,专科批,中外合作办学,201,362602,180,21
天津中德应用技术大学,河南,2016,理科,专科批,普通类,322,299210,180,142
天津中德应用技术大学,河南,2015,理科,专科批,普通类,180,0,-,-
河北经贸大学经济管理学院,河南,2018,理科,本科二批,普通类,436,183409,374,62
河北经贸大学经济管理学院,河南,2017,理科,本科二批,普通类,411,176960,342,69
河北经贸大学经济管理学院,河南,2016,理科,本科三批,普通类,427,188441,370,57
河北经贸大学经济管理学院,河南,2015,理科,本科三批,普通类,383,0,383,0
宁夏医科大学,河南,2021,理科,本科一批,普通类,573,48861,518,55
宁夏医科大学,河南,2020,理科,本科一批,普通类,593,51170,544,49
宁夏医科大学,河南,2019,理科,本科一批,普通类,561,42168,502,59
宁夏医科大学,河南,2018,理科,本科一批,普通类,559,41539,499,60
宁夏医科大学,河南,2017,理科,本科二批,普通类,494,74478,342,152
宁夏医科大学,河南,2016,理科,本科二批,普通类,512,82440,447,65
宁夏医科大学,河南,2015,理科,本科二批,普通类,528,60948,458,70
上海民航职业技术学院,河南,2020,理科,专科批,普通类,397,310060,180,217
上海民航职业技术学院,河南,2019,理科,专科批,普通类,360,311169,160,200
上海民航职业技术学院,河南,2018,理科,专科批,普通类,347,298382,200,147
上海民航职业技术学院,河南,2017,理科,专科批,普通类,323,280995,180,143
上海民航职业技术学院,河南,2016,理科,专科批,普通类,350,274078,180,170
上海民航职业技术学院,河南,2015,理科,专科批,普通类,233,0,-,-
大连科技学院,河南,2021,理科,本科二批,普通类,417,273082,400,17
大连科技学院,河南,2020,理科,本科二批,普通类,423,279339,418,5
大连科技学院,河南,2020,理科,专科批,普通类,296,399630,180,116
大连科技学院,河南,2019,理科,本科二批,普通类,404,253798,385,19
大连科技学院,河南,2019,理科,专科批,普通类,329,342441,160,169
大连科技学院,河南,2018,理科,本科二批,普通类,402,230105,374,28
大连科技学院,河南,2018,理科,专科批,普通类,279,359639,200,79
大连科技学院,河南,2017,理科,本科二批,普通类,390,204233,342,48
大连科技学院,河南,2016,理科,本科三批,普通类,405,215186,370,35
大连科技学院,河南,2015,理科,本科三批,普通类,383,0,383,0
上海戏剧学院,河南,2021,理科,本科一批,普通类,573,48861,518,55
上海戏剧学院,河南,2017,理科,本科一批,普通类,542,33844,484,58
上海戏剧学院,河南,2016,理科,本科一批,普通类,545,50411,523,22
上海戏剧学院,河南,2015,理科,本科一批,普通类,529,59871,529,0
湖北商贸学院,河南,2021,理科,本科二批,普通类,429,254608,400,29
湖北商贸学院,河南,2020,理科,本科二批,普通类,438,259953,418,20
湖北商贸学院,河南,2020,理科,专科批,普通类,189,457506,180,9
湖北商贸学院,河南,2019,理科,本科二批,普通类,421,228295,385,36
湖北商贸学院,河南,2018,理科,本科二批,普通类,412,216449,374,38
湖北商贸学院,河南,2018,理科,专科批,普通类,252,375879,200,52
湖北商贸学院,河南,2017,理科,本科二批,普通类,386,209343,342,44
湖北商贸学院,河南,2017,理科,专科批,普通类,225,353571,180,45
湖北商贸学院,河南,2016,理科,本科三批,普通类,406,213996,370,36
湖北商贸学院,河南,2016,理科,专科批,普通类,181,371196,180,1
湖北商贸学院,河南,2015,理科,本科三批,普通类,403,0,383,20
湖北商贸学院,河南,2015,理科,专科批,普通类,180,0,-,-
天津天狮学院,河南,2021,理科,本科二批,普通类,427,257747,400,27
天津天狮学院,河南,2020,理科,本科二批,普通类,444,251828,418,26
天津天狮学院,河南,2020,理科,专科批,普通类,252,427467,180,72
天津天狮学院,河南,2019,理科,本科二批,普通类,411,243516,385,26
天津天狮学院,河南,2018,理科,本科二批,普通类,400,232837,374,26
天津天狮学院,河南,2018,理科,专科批,普通类,291,350992,200,91
天津天狮学院,河南,2017,理科,本科二批,普通类,370,229133,342,28
天津天狮学院,河南,2017,理科,专科批,普通类,357,244261,180,177
天津天狮学院,河南,2016,理科,本科三批,普通类,370,253833,370,0
天津天狮学院,河南,2016,理科,专科批,普通类,207,365011,180,27
天津天狮学院,河南,2015,理科,本科三批,普通类,383,0,383,0
天津天狮学院,河南,2015,理科,专科批,普通类,180,0,-,-
右江民族医学院,河南,2021,理科,本科二批,普通类,445,229192,400,45
右江民族医学院,河南,2020,理科,本科二批,普通类,551,101503,418,133
右江民族医学院,河南,2019,理科,本科二批,普通类,497,113728,385,112
右江民族医学院,河南,2018,理科,本科二批,普通类,435,184787,374,61
右江民族医学院,河南,2017,理科,本科二批,普通类,484,85142,342,142
右江民族医学院,河南,2016,理科,本科二批,普通类,506,89200,447,59
右江民族医学院,河南,2015,理科,本科二批,普通类,513,77740,458,55
中国人民解放军陆军工程大学,河南,2021,理科,本科二批,普通类,538,89520,400,138
中国人民解放军陆军工程大学,河南,2020,理科,本科二批,普通类,573,73543,418,155
中国人民解放军陆军工程大学,河南,2019,理科,本科二批,普通类,543,59191,385,158
中国人民解放军陆军工程大学,河南,2018,理科,本科二批,普通类,548,50647,374,174
中国人民解放军陆军工程大学,河南,2017,理科,本科二批,普通类,514,55546,342,172
重庆工程学院,河南,2021,理科,本科二批,普通类,461,203404,400,61
重庆工程学院,河南,2020,理科,本科二批,普通类,473,211459,418,55
重庆工程学院,河南,2019,理科,本科二批,普通类,411,243516,385,26
武汉晴川学院,河南,2021,理科,本科二批,普通类,450,221117,400,50
武汉晴川学院,河南,2020,理科,本科二批,普通类,467,220020,418,49
武汉晴川学院,河南,2020,理科,专科批,普通类,210,448936,180,30
武汉晴川学院,河南,2019,理科,本科二批,普通类,425,222067,385,40
武汉晴川学院,河南,2018,理科,本科二批,普通类,434,186172,374,60
武汉晴川学院,河南,2018,理科,专科批,普通类,296,347113,200,96
武汉晴川学院,河南,2017,理科,本科二批,普通类,410,178298,342,68
武汉晴川学院,河南,2017,理科,专科批,普通类,254,337721,180,74
武汉晴川学院,河南,2016,理科,本科三批,普通类,433,180822,370,63
武汉晴川学院,河南,2015,理科,本科三批,普通类,437,0,383,54
琼台师范学院,河南,2021,理科,本科二批,普通类,487,162483,400,87
琼台师范学院,河南,2020,理科,本科二批,普通类,509,160203,418,91
琼台师范学院,河南,2020,理科,专科批,普通类,396,311189,180,216
琼台师范学院,河南,2019,理科,本科二批,普通类,460,167432,385,75
琼台师范学院,河南,2018,理科,本科二批,普通类,447,168099,374,73
琼台师范学院,河南,2018,理科,专科批,普通类,287,354012,200,87
琼台师范学院,河南,2017,理科,本科二批,普通类,411,176960,342,69
琼台师范学院,河南,2017,理科,专科批,普通类,192,365225,180,12
琼台师范学院,河南,2016,理科,专科批,普通类,226,358439,180,46
琼台师范学院,河南,2015,理科,专科批,普通类,180,0,-,-
广州工商学院,河南,2021,理科,本科二批,普通类,415,276009,400,15
广州工商学院,河南,2020,理科,本科二批,普通类,424,278111,418,6
凯里学院,河南,2021,理科,本科二批,普通类,472,185975,400,72
凯里学院,河南,2020,理科,本科二批,普通类,490,187213,418,72
凯里学院,河南,2019,理科,本科二批,普通类,403,255219,385,18
凯里学院,河南,2018,理科,本科二批,普通类,448,166668,374,74
凯里学院,河南,2017,理科,本科二批,普通类,419,166587,342,77
凯里学院,河南,2017,理科,专科批,普通类,181,367782,180,1
凯里学院,河南,2016,理科,本科二批,普通类,447,163055,447,0
凯里学院,河南,2015,理科,本科二批,普通类,459,0,458,1
凯里学院,河南,2015,理科,专科批,普通类,180,0,-,-
山东管理学院,河南,2021,理科,本科二批,普通类,495,150381,400,95
山东管理学院,河南,2020,理科,本科二批,普通类,539,117811,418,121
山东管理学院,河南,2019,理科,本科二批,普通类,492,120507,385,107
山东管理学院,河南,2018,理科,本科二批,普通类,485,117903,374,111
山东管理学院,河南,2017,理科,本科二批,普通类,471,99938,342,129
山东管理学院,河南,2016,理科,本科二批,普通类,493,104424,447,46
山东管理学院,河南,2015,理科,本科二批,普通类,486,0,458,28
通化师范学院,河南,2021,理科,本科二批,普通类,469,190631,400,69
通化师范学院,河南,2021,理科,本科二批,高收费专业,447,225988,400,47
通化师范学院,河南,2020,理科,本科二批,普通类,492,184345,418,74
通化师范学院,河南,2020,理科,本科二批,高收费专业,453,239641,418,35
通化师范学院,河南,2019,理科,本科二批,普通类,448,185877,385,63
通化师范学院,河南,2019,理科,本科二批,中外合作办学,407,249416,385,22
通化师范学院,河南,2018,理科,本科二批,普通类,434,186172,374,60
通化师范学院,河南,2018,理科,本科二批,中外合作办学,376,263895,374,2
通化师范学院,河南,2017,理科,本科二批,普通类,417,169165,342,75
通化师范学院,河南,2016,理科,本科二批,普通类,450,159073,447,3
通化师范学院,河南,2015,理科,本科二批,普通类,460,0,458,2
河池学院,河南,2021,理科,本科二批,普通类,447,225988,400,47
河池学院,河南,2020,理科,本科二批,普通类,493,182908,418,75
河池学院,河南,2019,理科,本科二批,普通类,449,184336,385,64
河池学院,河南,2018,理科,本科二批,普通类,439,179170,374,65
河池学院,河南,2017,理科,本科二批,普通类,418,167915,342,76
河池学院,河南,2016,理科,本科二批,普通类,449,160352,447,2
河池学院,河南,2015,理科,本科二批,普通类,458,0,458,0
龙岩学院,河南,2021,理科,本科二批,高收费专业,499,144391,400,99
龙岩学院,河南,2021,理科,本科二批,普通类,483,168671,400,83
龙岩学院,河南,2020,理科,本科二批,高收费专业,519,146141,418,101
龙岩学院,河南,2020,理科,本科二批,普通类,511,157359,418,93
龙岩学院,河南,2019,理科,本科二批,普通类,473,147855,385,88
龙岩学院,河南,2019,理科,本科二批,软件工程,470,152213,385,85
龙岩学院,河南,2018,理科,本科二批,普通类,466,142492,374,92
龙岩学院,河南,2018,理科,本科二批,软件工程,465,143825,374,91
龙岩学院,河南,2017,理科,本科二批,普通类,439,140090,342,97
龙岩学院,河南,2017,理科,本科二批,单列类专业,435,145330,342,93
龙岩学院,河南,2016,理科,本科二批,普通类,463,142305,447,16
龙岩学院,河南,2015,理科,本科二批,普通类,471,0,458,13
河北师范大学汇华学院,河南,2021,理科,本科二批,普通类,471,187565,400,71
河北师范大学汇华学院,河南,2020,理科,本科二批,普通类,490,187213,418,72
河北师范大学汇华学院,河南,2019,理科,本科二批,普通类,443,193825,385,58
河北师范大学汇华学院,河南,2018,理科,本科二批,普通类,436,183409,374,62
河北师范大学汇华学院,河南,2017,理科,本科二批,普通类,412,175678,342,70
河北师范大学汇华学院,河南,2016,理科,本科三批,普通类,426,189685,370,56
河北师范大学汇华学院,河南,2015,理科,本科三批,普通类,405,0,383,22
延安大学西安创新学院,河南,2021,理科,本科二批,普通类,426,259330,400,26
延安大学西安创新学院,河南,2020,理科,本科二批,普通类,425,276885,418,7
延安大学西安创新学院,河南,2019,理科,本科二批,普通类,421,228295,385,36
延安大学西安创新学院,河南,2018,理科,本科二批,普通类,408,222040,374,34
延安大学西安创新学院,河南,2017,理科,本科二批,普通类,387,208011,342,45
延安大学西安创新学院,河南,2016,理科,本科三批,普通类,405,215186,370,35
延安大学西安创新学院,河南,2015,理科,本科三批,普通类,383,0,383,0
新余学院,河南,2021,理科,本科二批,普通类,487,162483,400,87
新余学院,河南,2020,理科,本科二批,普通类,521,143264,418,103
新余学院,河南,2019,理科,本科二批,普通类,476,143428,385,91
新余学院,河南,2018,理科,本科二批,普通类,472,134604,374,98
新余学院,河南,2017,理科,本科二批,普通类,447,129580,342,105
新余学院,河南,2016,理科,本科二批,普通类,470,133138,447,23
新余学院,河南,2016,理科,专科批,普通类,184,370647,180,4
新余学院,河南,2015,理科,本科二批,普通类,472,0,458,14
新余学院,河南,2015,理科,专科批,普通类,180,0,-,-
南京大学金陵学院,河南,2019,理科,本科二批,普通类,478,140526,385,93
南京大学金陵学院,河南,2018,理科,本科二批,普通类,468,139883,374,94
南京大学金陵学院,河南,2017,理科,本科二批,普通类,432,149264,342,90
南京大学金陵学院,河南,2016,理科,本科三批,普通类,446,164362,370,76
南京大学金陵学院,河南,2015,理科,本科三批,普通类,451,0,383,68
河西学院,河南,2021,理科,本科二批,普通类,473,184349,400,73
河西学院,河南,2020,理科,本科二批,普通类,496,178596,418,78
河西学院,河南,2019,理科,本科二批,普通类,448,185877,385,63
河西学院,河南,2018,理科,本科二批,普通类,446,169476,374,72
河西学院,河南,2017,理科,本科二批,普通类,419,166587,342,77
河西学院,河南,2016,理科,本科二批,普通类,451,157809,447,4
河西学院,河南,2015,理科,本科二批,普通类,461,0,458,3
山东农业工程学院,河南,2021,理科,本科二批,普通类,400,297990,400,0
山东农业工程学院,河南,2020,理科,本科二批,普通类,515,151757,418,97
山东农业工程学院,河南,2019,理科,本科二批,普通类,476,143428,385,91
山东农业工程学院,河南,2018,理科,本科二批,普通类,468,139883,374,94
山东农业工程学院,河南,2017,理科,本科二批,普通类,438,141401,342,96
山东农业工程学院,河南,2016,理科,本科二批,普通类,462,143623,447,15
山东农业工程学院,河南,2015,理科,本科二批,普通类,459,0,458,1
郑州升达经贸管理学院,河南,2021,理科,本科二批,普通类,436,243532,400,36
郑州升达经贸管理学院,河南,2020,理科,本科二批,普通类,454,238237,418,36
